Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-03-19,177.0,3.0,1.0,0.0
2020-03-20,208.03294985584228,102.60020196930112,1.0,5.428965816152508
2020-03-21,243.59921429364363,159.91390678395237,1.3257379489691505,7.895215760424276
2020-03-22,291.81247034920864,203.2427233906764,1.7994508945946075,9.300368920946827
2020-03-23,351.4162597464069,248.3834187186632,2.357473029851418,10.634032823183327
2020-03-24,421.609630045528,300.8391242350469,2.9955149992424164,12.204831578395817
2020-03-25,503.10172736442644,362.3262482904229,3.727804893946166,14.07759084914443
2020-03-26,597.4949712189333,433.9395412529724,4.57246034489483,16.275396856187886
2020-03-27,706.8579330674083,517.0436476228313,5.548984156266105,18.833249936097715
2020-03-28,833.6045388190136,613.379130609739,6.678979152431968,21.802400152812478
2020-03-29,980.5156837159172,725.0352536639717,7.987123161600716,25.246894844441524
2020-03-30,1150.8037589178157,854.4521026211602,9.501936852267207,29.24214376007924
2020-03-31,1348.188561845521,1004.4589363637489,11.25646547787196,33.875632775418985
2020-04-01,1576.9810774217951,1178.3333994779637,13.289003444397103,39.24868827041142
2020-04-02,1842.1782377236514,1379.8735490161607,15.643924740621788,45.47872619823919
2020-04-03,2149.572024341453,1613.48132662821,18.372648312516134,52.70185251320706
2020-04-04,2505.875816349123,1884.2588845305847,21.53475946330856,61.075849158611604
2020-04-05,2918.8708528488964,2198.1200043200133,25.199310412825263,70.78362094243006
