Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-03-19,177.0,3.0,1.0,0.0
2020-03-20,217.9634938097119,102.60020196930112,1.0,5.428965816152508
2020-03-21,264.91096286760956,165.63115639938837,1.3257379489691505,8.20684919199282
2020-03-22,318.98488506578127,217.77675579806262,1.818148900488719,10.05482587648467
2020-03-23,378.4147487033036,269.7923023476672,2.4214384530778,11.671810179770226
2020-03-24,442.0269606879693,324.8919678304969,3.1217470638640132,13.260986191651789
2020-03-25,509.43836190227813,383.666569799661,3.9174062353631203,14.857927238835408
2020-03-26,580.6835457319252,446.1287277840827,4.808881869693245,16.46238035842775
2020-03-27,655.954104600406,512.3035749170382,5.796624691198909,18.074805323153953
2020-03-28,727.3999886432052,582.3115813641334,6.881113010588148,19.700802789776745
2020-03-29,792.4538751472192,651.6812249545674,8.06316117797475,21.094996449196206
2020-03-30,850.757124937973,717.1638445880598,9.328860964926525,22.108395334810726
2020-03-31,902.7360282640709,777.2597767647524,10.65536468501517,22.705394063814385
2020-04-01,949.0204575512757,831.6097629294156,12.017688328844027,22.91686196474931
2020-04-02,990.2379640928957,880.4224127889465,13.39270004672899,22.800881317684738
2020-04-03,1026.956116354565,924.1307776357512,14.760752925790072,22.42073083733981
2020-04-04,1059.6756276320461,963.2239037909619,16.105996776030466,21.83507445168332
2020-04-05,1088.8372533069696,998.1763081533637,17.41610124313146,21.094676319094294
